source_figure,source_panel,source_file,grain,plot_role,row_order,metric_order,metric,metric_label,value,value_pct,ci95_low_pct,ci95_high_pct,ci95_halfwidth_pct,full_pass,denominator,count_label,n_points,runs,suite,suite_label,family,family_label,tier,tier_label,model_tier,model_group,model,model_label,model_order,input_source,denominator_policy,data_scope,notes
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,5,3,stepwise_mean,Step-level progress,0.30199999999999994,30.199999999999992,,,,,20.0,,,20.0,,,Media Campaign,Media Campaign,,,M,Mini,claude_haiku45,Claude Haiku 4.5,1.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,5,3,stepwise_mean,Step-level progress,0.14449999999999993,14.449999999999994,,,,,20.0,,,20.0,,,Media Campaign,Media Campaign,,,M,Mini,gemini31_flash_lite,Gemini 3.1 Flash Lite,2.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,5,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,20.0,0/20 (0.0%),,20.0,,,Media Campaign,Media Campaign,,,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,5,1,full_pass_rate,Full pass,0.65,65.0,,,,13.0,20.0,13/20 (65.0%),,20.0,,,Media Campaign,Media Campaign,,,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,5,1,full_pass_rate,Full pass,0.4,40.0,,,,8.0,20.0,8/20 (40.0%),,20.0,,,Media Campaign,Media Campaign,,,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,5,2,formal_mean,Scenario-level conformance,0.049,4.9,,,,,20.0,,,20.0,,,Media Campaign,Media Campaign,,,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,5,2,formal_mean,Scenario-level conformance,0.7885000000000001,78.85000000000001,,,,,20.0,,,20.0,,,Media Campaign,Media Campaign,,,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,5,2,formal_mean,Scenario-level conformance,0.5375,53.75,,,,,20.0,,,20.0,,,Media Campaign,Media Campaign,,,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,5,3,stepwise_mean,Step-level progress,0.12050000000000001,12.05,,,,,20.0,,,20.0,,,Media Campaign,Media Campaign,,,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,5,3,stepwise_mean,Step-level progress,0.8365,83.65,,,,,20.0,,,20.0,,,Media Campaign,Media Campaign,,,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,5,3,stepwise_mean,Step-level progress,0.616,61.6,,,,,20.0,,,20.0,,,Media Campaign,Media Campaign,,,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,1,full_pass_rate,Full pass,0.025,2.5,,,,1.0,40.0,1/40 (2.5%),,38.0,,,Home Services,Home Services,,,F,Frontier,gpt54,GPT-5.4,6.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,1,full_pass_rate,Full pass,0.175,17.5,,,,7.0,40.0,7/40 (17.5%),,39.0,,,Home Services,Home Services,,,F,Frontier,claude_opus46,Claude Opus 4.6,7.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,1,full_pass_rate,Full pass,0.1,10.0,,,,4.0,40.0,4/40 (10.0%),,40.0,,,Home Services,Home Services,,,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,2,formal_mean,Scenario-level conformance,0.46302990784990544,46.30299078499054,,,,,38.0,,,38.0,,,Home Services,Home Services,,,F,Frontier,gpt54,GPT-5.4,6.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,2,formal_mean,Scenario-level conformance,0.6109392998383435,61.09392998383435,,,,,39.0,,,39.0,,,Home Services,Home Services,,,F,Frontier,claude_opus46,Claude Opus 4.6,7.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,2,formal_mean,Scenario-level conformance,0.6253110569460635,62.531105694606346,,,,,40.0,,,40.0,,,Home Services,Home Services,,,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,3,stepwise_mean,Step-level progress,0.6445667407013504,64.45667407013505,,,,,38.0,,,38.0,,,Home Services,Home Services,,,F,Frontier,gpt54,GPT-5.4,6.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,3,stepwise_mean,Step-level progress,0.7525638123986795,75.25638123986795,,,,,39.0,,,39.0,,,Home Services,Home Services,,,F,Frontier,claude_opus46,Claude Opus 4.6,7.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,3,stepwise_mean,Step-level progress,0.8118009136641501,81.18009136641501,,,,,40.0,,,40.0,,,Home Services,Home Services,,,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,40.0,0/40 (0.0%),,40.0,,,Home Services,Home Services,,,M,Mini,gpt54_nano,GPT-5.4 nano,0.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,40.0,0/40 (0.0%),,40.0,,,Home Services,Home Services,,,M,Mini,claude_haiku45,Claude Haiku 4.5,1.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,40.0,0/40 (0.0%),,40.0,,,Home Services,Home Services,,,M,Mini,gemini31_flash_lite,Gemini 3.1 Flash Lite,2.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,2,formal_mean,Scenario-level conformance,0.20553314215478205,20.553314215478206,,,,,40.0,,,40.0,,,Home Services,Home Services,,,M,Mini,gpt54_nano,GPT-5.4 nano,0.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,2,formal_mean,Scenario-level conformance,0.1732510823681832,17.32510823681832,,,,,40.0,,,40.0,,,Home Services,Home Services,,,M,Mini,claude_haiku45,Claude Haiku 4.5,1.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,2,formal_mean,Scenario-level conformance,0.03309800664451827,3.309800664451827,,,,,40.0,,,40.0,,,Home Services,Home Services,,,M,Mini,gemini31_flash_lite,Gemini 3.1 Flash Lite,2.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,3,stepwise_mean,Step-level progress,0.40145157401263665,40.14515740126367,,,,,40.0,,,40.0,,,Home Services,Home Services,,,M,Mini,gpt54_nano,GPT-5.4 nano,0.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,3,stepwise_mean,Step-level progress,0.3280321196217499,32.80321196217499,,,,,40.0,,,40.0,,,Home Services,Home Services,,,M,Mini,claude_haiku45,Claude Haiku 4.5,1.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,3,stepwise_mean,Step-level progress,0.13068756371300827,13.068756371300827,,,,,40.0,,,40.0,,,Home Services,Home Services,,,M,Mini,gemini31_flash_lite,Gemini 3.1 Flash Lite,2.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,40.0,0/40 (0.0%),,40.0,,,Home Services,Home Services,,,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,1,full_pass_rate,Full pass,0.075,7.5,,,,3.0,40.0,3/40 (7.5%),,40.0,,,Home Services,Home Services,,,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,1,full_pass_rate,Full pass,0.1,10.0,,,,4.0,40.0,4/40 (10.0%),,40.0,,,Home Services,Home Services,,,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,2,formal_mean,Scenario-level conformance,9.225092250922501e-05,0.0092250922509225,,,,,40.0,,,40.0,,,Home Services,Home Services,,,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,2,formal_mean,Scenario-level conformance,0.3947052648948958,39.47052648948958,,,,,40.0,,,40.0,,,Home Services,Home Services,,,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,2,formal_mean,Scenario-level conformance,0.5098919322646932,50.98919322646932,,,,,40.0,,,40.0,,,Home Services,Home Services,,,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,3,stepwise_mean,Step-level progress,0.07526104123928085,7.526104123928085,,,,,40.0,,,40.0,,,Home Services,Home Services,,,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,3,stepwise_mean,Step-level progress,0.5364598656278231,53.64598656278231,,,,,40.0,,,40.0,,,Home Services,Home Services,,,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_conformance_gap_only,family conformance gap,figures/main/figure_conformance_gap_only.pdf,overall_or_family_model,model_specific_table_value,6,3,stepwise_mean,Step-level progress,0.6462143043624666,64.62143043624667,,,,,40.0,,,40.0,,,Home Services,Home Services,,,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,Per-model rollup file is narrower than the all-family model-tier aggregate; use data_scope before comparing totals.
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,0,1,full_pass_rate,Full pass,0.5333333333333333,53.333333333333336,,,,32.0,60.0,32/60 (53.3%),6.0,60.0,,,,,A,Tier A Consumer,F,Frontier,claude_opus46,Claude Opus 4.6,7.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,0,1,full_pass_rate,Full pass,0.4166666666666667,41.66666666666667,,,,25.0,60.0,25/60 (41.7%),6.0,59.0,,,,,A,Tier A Consumer,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,0,1,full_pass_rate,Full pass,0.38333333333333336,38.333333333333336,,,,23.0,60.0,23/60 (38.3%),6.0,59.0,,,,,A,Tier A Consumer,F,Frontier,gpt54,GPT-5.4,6.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,0,1,full_pass_rate,Full pass,0.016666666666666666,1.6666666666666667,,,,1.0,60.0,1/60 (1.7%),6.0,59.0,,,,,A,Tier A Consumer,M,Mini,claude_haiku45,Claude Haiku 4.5,1.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,0,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,60.0,0/60 (0.0%),6.0,60.0,,,,,A,Tier A Consumer,M,Mini,gemini31_flash_lite,Gemini 3.1 Flash Lite,2.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,0,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,60.0,0/60 (0.0%),6.0,60.0,,,,,A,Tier A Consumer,M,Mini,gpt54_nano,GPT-5.4 nano,0.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,0,1,full_pass_rate,Full pass,0.31666666666666665,31.666666666666664,,,,19.0,60.0,19/60 (31.7%),6.0,60.0,,,,,A,Tier A Consumer,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,0,1,full_pass_rate,Full pass,0.21666666666666667,21.666666666666668,,,,13.0,60.0,13/60 (21.7%),6.0,60.0,,,,,A,Tier A Consumer,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,0,1,full_pass_rate,Full pass,0.05,5.0,,,,3.0,60.0,3/60 (5.0%),6.0,60.0,,,,,A,Tier A Consumer,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,1,1,full_pass_rate,Full pass,0.36666666666666664,36.666666666666664,,,,22.0,60.0,22/60 (36.7%),6.0,60.0,,,,,B,Tier B Operational,F,Frontier,claude_opus46,Claude Opus 4.6,7.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,1,1,full_pass_rate,Full pass,0.31666666666666665,31.666666666666664,,,,19.0,60.0,19/60 (31.7%),6.0,60.0,,,,,B,Tier B Operational,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,1,1,full_pass_rate,Full pass,0.2833333333333333,28.333333333333332,,,,17.0,60.0,17/60 (28.3%),6.0,60.0,,,,,B,Tier B Operational,F,Frontier,gpt54,GPT-5.4,6.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,1,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,60.0,0/60 (0.0%),6.0,60.0,,,,,B,Tier B Operational,M,Mini,claude_haiku45,Claude Haiku 4.5,1.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,1,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,60.0,0/60 (0.0%),6.0,60.0,,,,,B,Tier B Operational,M,Mini,gemini31_flash_lite,Gemini 3.1 Flash Lite,2.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,1,1,full_pass_rate,Full pass,0.03333333333333333,3.3333333333333335,,,,2.0,60.0,2/60 (3.3%),6.0,60.0,,,,,B,Tier B Operational,M,Mini,gpt54_nano,GPT-5.4 nano,0.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,1,1,full_pass_rate,Full pass,0.23333333333333334,23.333333333333332,,,,14.0,60.0,14/60 (23.3%),6.0,60.0,,,,,B,Tier B Operational,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,1,1,full_pass_rate,Full pass,0.13333333333333333,13.333333333333334,,,,8.0,60.0,8/60 (13.3%),6.0,60.0,,,,,B,Tier B Operational,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,1,1,full_pass_rate,Full pass,0.0,0.0,,,,0.0,60.0,0/60 (0.0%),6.0,60.0,,,,,B,Tier B Operational,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,2,1,full_pass_rate,Full pass,0.14,14.000000000000002,,,,7.0,50.0,7/50 (14.0%),5.0,50.0,,,,,C,Tier C Regulated,F,Frontier,claude_opus46,Claude Opus 4.6,7.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_difficulty_scaling_curve,full-pass rate by tier,figures/main_or_appendix/figure_difficulty_scaling_curve.pdf,tier_model,line_point,2,1,full_pass_rate,Full pass,0.1,10.0,,,,5.0,50.0,5/50 (10.0%),5.0,49.0,,,,,C,Tier C Regulated,F,Frontier,gemini31_pro_preview,Gemini 3.1 Pro Preview,8.0,aggregate of available per-model rollups,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
